x,y,AP1:RSSI,AP2:RSSI,AP3:RSSI,AP4:RSSI,Capabilities,epochTime
370,200,Eng2_04F-01:-86,Eng1_01F_A21:-89,Eng2_06F-06:-87,Eng2_03F-05:-82,5,1574980726
340,200,Eng2_04F-01:-86,Eng1_01F_A21:-89,Eng2_03F-05:-82,Eng2_06F-04:-78,5,1574980728
310,200,Eng2_04F-01:-86,Eng2_03F-05:-82,Eng2_06F-04:-77,Eng2_03F-04:-86,5,1574980730
280,200,Eng2_04F-01:-86,Eng2_03F-05:-82,Eng2_06F-04:-77,Eng2_03F-04:-86,5,1574980732
260,200,Eng2_04F-01:-86,Eng2_03F-05:-81,Eng2_06F-04:-77,Eng2_03F-04:-86,5,1574980734
230,200,Eng2_04F-01:-86,Eng2_03F-05:-81,Eng2_06F-04:-77,Eng2_03F-04:-86,5,1574980736
200,200,Eng2_04F-01:-86,Eng2_03F-05:-82,Eng2_04F-05:-86,Eng2_03F-02:-81,5,1574980738
170,200,Eng2_04F-01:-86,Eng2_03F-05:-81,Eng2_04F-05:-78,Eng2_03F-02:-81,5,1574980740
170,170,Eng2_04F-01:-86,Eng2_03F-05:-81,Eng2_04F-05:-78,Eng2_03F-02:-80,5,1574980742
150,170,Eng2_04F-01:-86,Eng2_03F-05:-81,Eng2_04F-05:-78,Eng2_03F-02:-80,5,1574980744
140,170,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_03F_A07:-90,5,1574980746
140,200,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_03F_A07:-90,5,1574980748
110,200,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980750
90,200,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980752
70,200,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980754
40,200,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980756
20,200,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980758
40,200,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980760
70,200,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980762
90,200,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980764
110,200,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980766
140,200,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980768
140,160,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980770
140,130,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980772
140,100,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980774
110,100,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980776
90,100,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980778
70,100,Eng2_04F-01:-78,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980780
40,100,Eng2_04F-01:-78,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980782
20,100,Eng2_04F-01:-78,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980784
40,100,Eng2_04F-01:-78,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980786
70,100,Eng2_04F-01:-78,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980788
90,100,Eng2_04F-01:-78,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980790
110,100,Eng2_04F-01:-78,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980792
140,100,Eng2_04F-01:-78,Info_02F_A01:-89,Info_04F_A05:-85,Eng2_03F-04:-78,5,1574980794
140,130,Eng2_04F-01:-78,Info_02F_A01:-89,Info_04F_A05:-85,Eng2_03F-04:-78,5,1574980796
140,170,Eng2_04F-01:-78,Info_02F_A01:-89,Info_04F_A05:-85,Eng2_03F-04:-78,5,1574980798
150,170,Eng2_04F-01:-78,Info_02F_A01:-89,Info_04F_A05:-85,Eng2_03F-04:-78,5,1574980800
170,170,Eng2_04F-01:-78,Info_02F_A01:-89,Info_04F_A05:-85,Eng2_03F-04:-78,5,1574980802
170,150,Eng2_04F-01:-78,Info_02F_A01:-89,Info_04F_A05:-85,Eng2_03F-04:-78,5,1574980804
170,120,Eng2_04F-01:-78,Info_02F_A01:-89,Eng2_03F-04:-82,Eng2_04F-05:-71,5,1574980807
170,100,Eng2_04F-01:-78,Info_02F_A01:-89,Eng2_03F-04:-82,Eng2_04F-05:-71,5,1574980809
200,100,Eng2_04F-01:-78,Eng2_03F-04:-67,Eng2_04F-05:-57,Eng2_03F-02:-74,5,1574980811
230,100,Eng2_04F-01:-78,Eng2_03F-04:-67,Eng2_04F-05:-57,Eng2_03F-02:-74,5,1574980813
260,100,Eng2_04F-01:-78,Eng2_03F-04:-70,Eng2_04F-05:-62,Eng2_03F-02:-84,5,1574980815
280,100,Eng2_04F-01:-78,Eng2_03F-04:-70,Eng2_04F-05:-62,Eng2_03F-02:-84,5,1574980817
310,100,Eng2_04F-01:-78,Eng2_02F_A04:-81,Eng2_03F-04:-65,Eng2_04F-05:-69,5,1574980819
340,100,Eng2_04F-01:-78,Eng2_02F_A04:-81,Eng2_03F-04:-65,Eng2_04F-05:-69,5,1574980821
370,100,Eng2_04F-01:-78,Eng2_02F_A04:-73,Eng2_03F-04:-52,Eng2_04F-05:-69,5,1574980823
390,100,Eng2_04F-01:-78,Eng2_02F_A04:-73,Eng2_03F-04:-52,Eng2_04F-05:-69,5,1574980825
420,100,Eng2_04F-01:-78,Eng2_02F_A03:-86,Eng2_02F_A04:-75,Eng2_03F-04:-71,5,1574980827
450,100,Eng2_04F-01:-78,Eng2_02F_A03:-86,Eng2_02F_A04:-82,Eng2_03F-04:-71,5,1574980829
480,100,Eng2_04F-01:-78,Eng2_02F_A03:-86,Eng2_02F_A04:-82,Eng2_03F-05:-82,5,1574980831
500,100,Eng2_04F-01:-78,Eng2_02F_A03:-86,Eng2_02F_A04:-82,Eng2_03F-05:-82,5,1574980833
530,100,Eng2_04F-01:-78,Eng2_02F_A03:-86,Eng2_02F_A04:-82,Eng2_07F-06:-84,5,1574980835
560,100,Eng2_04F-01:-78,Eng2_02F_A03:-86,Eng2_02F_A04:-82,Eng2_07F-06:-84,5,1574980837
560,120,Eng2_04F-01:-78,Eng2_02F_A03:-86,Eng2_02F_A04:-82,Eng2_07F-06:-84,5,1574980839
560,150,Eng2_04F-01:-78,Eng2_02F_A03:-86,Eng2_02F_A04:-82,Eng2_07F-06:-84,5,1574980841
560,170,Eng2_04F-01:-78,Eng2_02F_A03:-78,Eng2_07F-06:-84,Eng2_03F-05:-74,5,1574980843
560,200,Eng2_04F-01:-78,Eng2_02F_A03:-78,Eng2_07F-06:-84,Eng2_03F-05:-74,5,1574980845
530,200,Eng2_04F-01:-78,Eng2_02F_A03:-76,Eng2_06F-06:-84,Eng2_07F-06:-84,5,1574980847
500,200,Eng2_04F-01:-78,Eng2_02F_A03:-76,Eng2_06F-06:-84,Eng2_07F-06:-84,5,1574980849
480,200,Eng2_04F-01:-78,Eng2_02F_A03:-76,Eng2_06F-06:-84,Eng2_03F-05:-72,5,1574980851
450,200,Eng2_04F-01:-78,Eng2_02F_A03:-76,Eng2_06F-06:-84,Eng2_03F-05:-72,5,1574980853
420,200,Eng2_04F-01:-78,Eng2_02F_A03:-76,Eng2_06F-06:-84,Eng2_03F-05:-74,5,1574980855
390,200,Eng2_04F-01:-78,Eng2_02F_A03:-76,Eng2_06F-06:-84,Eng2_03F-05:-74,5,1574980857
390,170,Eng2_04F-01:-78,Eng2_02F_A03:-76,Eng2_06F-06:-84,Eng2_03F-05:-74,5,1574980859
390,150,Eng2_04F-01:-78,Eng2_02F_A03:-76,Eng2_06F-06:-84,Eng2_03F-05:-74,5,1574980861
390,120,Eng2_04F-01:-78,Eng2_02F_A04:-78,Eng2_06F-06:-84,Eng2_03F-05:-74,5,1574980863
390,100,Eng2_04F-01:-78,Eng2_02F_A04:-78,Eng2_03F-05:-74,Eng2_06F-04:-84,5,1574980865
430,100,Eng2_04F-01:-78,Eng2_02F_A03:-73,Eng2_02F_A04:-79,Eng2_06F-04:-84,5,1574980867
460,100,Eng2_04F-01:-78,Eng2_02F_A03:-73,Eng2_02F_A04:-79,Eng2_06F-04:-84,5,1574980869
490,100,Eng2_04F-01:-84,Eng2_02F_A03:-68,Eng2_02F_A04:-79,Eng2_06F-04:-84,5,1574980871
530,100,Eng2_04F-01:-84,Eng2_02F_A03:-68,Eng2_02F_A04:-79,Eng2_06F-04:-84,5,1574980873
560,100,Eng2_04F-01:-84,Eng2_02F_A03:-68,Eng2_02F_A04:-79,Eng2_03F-08:-90,5,1574980875
390.0,100.0,Eng2_05F-04:-71,Eng2_02F_A03:-85,Eng2_02F_A04:-73,Eng2_01F_A01:-77,2.4,1575156018
420.0,100.0,Eng2_05F-04:-71,Eng2_02F_A04:-78,Eng2_01F_A01:-77,Eng2_06F-04:-65,2.4,1575156020
450.0,100.0,Eng2_05F-04:-71,Eng2_02F_A03:-83,Eng2_02F_A04:-78,Eng2_03F-05:-82,2.4,1575156022
480.0,100.0,Eng2_05F-04:-71,Eng2_02F_A03:-78,Eng2_02F_A04:-78,Eng2_03F-05:-78,2.4,1575156024
500.0,100.0,Eng2_05F-04:-71,Eng2_02F_A03:-78,Eng2_02F_A04:-78,Eng2_03F-05:-78,2.4,1575156026
530.0,100.0,Eng2_05F-04:-71,Eng2_02F_A03:-75,Eng2_02F_A04:-78,Eng2_03F-05:-60,2.4,1575156028
560.0,100.0,Eng2_05F-04:-62,Eng2_02F_A03:-75,Eng2_02F_A04:-78,Eng2_03F-05:-60,2.4,1575156030
580.0,100.0,Eng2_05F-04:-62,Eng2_02F_A03:-81,Eng2_02F_A04:-78,Eng2_03F-08:-88,2.4,1575156032
600.0,100.0,Eng2_05F-04:-62,Eng2_02F_A03:-81,Eng2_02F_A04:-78,Eng2_03F-08:-88,2.4,1575156034
620.0,100.0,Eng2_05F-04:-62,Eng2_02F_A03:-81,Eng2_02F_A04:-78,Eng2_03F-08:-82,2.4,1575156036
640.0,100.0,Eng2_05F-04:-62,Eng2_02F_A03:-81,Eng2_03F-08:-82,Eng2_03F-05:-84,2.4,1575156038
670.0,100.0,Eng2_05F-04:-62,Eng2_02F_A03:-81,Eng2_03F-08:-80,Eng2_03F-05:-84,2.4,1575156040
690.0,100.0,Eng2_05F-04:-62,Eng2_02F_A03:-81,Eng2_03F-08:-80,Eng2_03F-05:-84,2.4,1575156042
710.0,100.0,Eng2_05F-04:-62,Eng2_02F_A03:-81,Eng2_03F-08:-83,Eng2_06F-07:-77,2.4,1575156044
730.0,100.0,Eng2_05F-04:-62,Eng2_02F_A03:-81,Eng2_03F-08:-83,Eng2_06F-07:-77,2.4,1575156046
710.0,100.0,Eng2_05F-04:-62,Eng2_02F_A03:-84,Eng2_03F-08:-81,Eng2_06F-06:-87,2.4,1575156048
680.0,100.0,Eng2_05F-04:-62,Eng2_02F_A03:-84,Eng2_03F-08:-81,Eng2_06F-06:-87,2.4,1575156050
660.0,100.0,Eng2_05F-04:-62,Eng2_02F_A03:-79,Eng2_03F-08:-89,Eng2_06F-06:-87,2.4,1575156052
630.0,100.0,Eng2_05F-04:-62,Eng2_02F_A03:-75,Eng2_03F-08:-89,Eng2_06F-06:-87,2.4,1575156054
610.0,100.0,Eng2_05F-04:-62,Eng2_02F_A03:-74,Eng2_03F-08:-87,Eng2_06F-06:-87,2.4,1575156056
580.0,100.0,Eng2_05F-04:-62,Eng2_02F_A03:-74,Eng2_03F-08:-87,Eng2_06F-06:-87,2.4,1575156058
560.0,100.0,Eng2_05F-04:-62,Eng2_02F_A03:-74,Eng2_03F-08:-87,Eng2_02F_A05:-89,2.4,1575156060
560.0,130.0,Eng2_05F-04:-62,Eng2_02F_A03:-74,Eng2_03F-08:-87,Eng2_02F_A05:-89,2.4,1575156062
560.0,160.0,Eng2_05F-04:-62,Eng2_02F_A03:-76,Eng2_03F-08:-87,Eng2_02F_A05:-89,2.4,1575156064
560.0,200.0,Eng2_05F-04:-62,Eng2_02F_A03:-76,Eng2_03F-08:-87,Eng2_02F_A05:-89,2.4,1575156066
580.0,200.0,Eng2_05F-04:-62,Eng2_02F_A03:-81,Eng2_02F_A05:-89,Eng2_06F-06:-75,2.4,1575156068
600.0,200.0,Eng2_05F-04:-62,Eng2_02F_A03:-81,Eng2_02F_A05:-89,Eng2_06F-06:-75,2.4,1575156070
620.0,200.0,Eng2_05F-04:-62,Eng2_02F_A03:-81,Eng2_03F-08:-86,Eng2_02F_A05:-89,2.4,1575156072
640.0,200.0,Eng2_05F-04:-62,Eng2_02F_A03:-81,Eng2_03F-08:-86,Eng2_02F_A05:-89,2.4,1575156074
670.0,200.0,Eng2_05F-04:-62,Eng2_02F_A03:-81,Eng2_03F-08:-85,Eng2_02F_A05:-89,2.4,1575156076
690.0,200.0,Eng2_05F-04:-62,Eng2_02F_A03:-81,Eng2_03F-08:-85,Eng2_02F_A05:-89,2.4,1575156078
710.0,200.0,Eng2_05F-04:-62,Eng2_02F_A03:-81,Eng2_03F-08:-85,Eng2_02F_A05:-89,2.4,1575156080
730.0,200.0,Eng2_05F-04:-62,Eng2_02F_A03:-81,Eng2_03F-08:-86,Eng2_02F_A05:-89,2.4,1575156082
710.0,200.0,Eng2_04F-06:-50,Eng2_02F_A03:-81,Eng2_03F-08:-86,Eng2_02F_A05:-89,5.0,1575156084
690.0,200.0,Eng2_04F-06:-50,Eng2_02F_A03:-81,Eng2_03F-08:-87,Eng2_02F_A05:-89,5.0,1575156086
670.0,200.0,Eng2_04F-06:-50,Eng2_02F_A03:-81,Eng2_03F-08:-87,Eng2_02F_A05:-89,5.0,1575156088
640.0,200.0,Eng2_04F-06:-50,Eng2_02F_A03:-81,Eng2_03F-08:-87,Eng2_06F-06:-70,5.0,1575156090
620.0,200.0,Eng2_04F-06:-50,Eng2_02F_A03:-81,Eng2_03F-08:-87,Eng2_06F-06:-70,5.0,1575156092
600.0,200.0,Eng2_04F-06:-50,Eng2_03F-08:-87,Eng2_06F-06:-70,Eng2_05F-07:-78,5.0,1575156094
580.0,200.0,Eng2_04F-06:-50,Eng2_03F-08:-87,Eng2_06F-06:-70,Eng2_05F-07:-78,5.0,1575156096
560.0,200.0,Eng2_04F-06:-50,Eng2_02F_A03:-80,Eng2_03F-08:-87,Eng2_06F-06:-70,5.0,1575156098
560.0,160.0,Eng2_04F-06:-50,Eng2_02F_A03:-74,Eng2_06F-06:-70,Eng2_05F-07:-78,5.0,1575156100
560.0,130.0,Eng2_04F-06:-50,Eng2_02F_A03:-74,Eng2_02F_A04:-86,Eng2_05F-07:-78,5.0,1575156102
560.0,100.0,Eng2_04F-06:-50,Eng2_02F_A03:-81,Eng2_02F_A04:-86,Eng2_03F-05:-68,5.0,1575156104
530.0,100.0,Eng2_04F-06:-50,Eng2_02F_A03:-81,Eng2_02F_A04:-86,Eng2_03F-05:-75,5.0,1575156106
500.0,100.0,Eng2_04F-06:-50,Eng2_02F_A03:-81,Eng2_02F_A04:-86,Eng2_03F-05:-75,5.0,1575156108
480.0,100.0,Eng2_04F-06:-50,Eng2_02F_A03:-83,Eng2_02F_A04:-78,Eng2_03F-05:-75,5.0,1575156110
450.0,100.0,Eng2_04F-06:-50,Eng2_02F_A03:-83,Eng2_02F_A04:-78,Eng2_03F-05:-75,5.0,1575156112
420.0,100.0,Eng2_04F-06:-50,Eng2_02F_A03:-83,Eng2_02F_A04:-74,Eng2_03F-05:-75,5.0,1575156114
390.0,100.0,Eng2_04F-06:-50,Eng2_02F_A03:-83,Eng2_02F_A04:-76,Eng2_03F-05:-75,5.0,1575156116
370.0,100.0,Eng2_04F-06:-61,Eng2_02F_A03:-83,Eng2_02F_A04:-80,Eng2_03F-05:-75,5.0,1575156118
340.0,100.0,Eng2_04F-06:-61,Eng2_02F_A03:-83,Eng2_02F_A04:-80,Eng2_03F-04:-70,5.0,1575156120
310.0,100.0,Eng2_04F-06:-61,Eng2_02F_A03:-83,Eng2_02F_A04:-80,Eng2_03F-04:-70,5.0,1575156122
280.0,100.0,Eng2_04F-06:-61,Eng2_02F_A03:-83,Eng2_02F_A04:-80,Eng2_03F-04:-70,5.0,1575156124
260.0,100.0,Eng2_04F-06:-61,Eng2_02F_A03:-83,Eng2_02F_A04:-80,Eng2_03F-04:-79,5.0,1575156126
230.0,100.0,Eng2_04F-06:-61,Eng2_02F_A03:-83,Eng2_02F_A04:-80,Eng2_03F-04:-74,5.0,1575156128
200.0,100.0,Eng2_04F-06:-61,Eng2_03F-04:-80,Eng2_04F-05:-66,Eng2_03F-02:-69,5.0,1575156130
170.0,100.0,Eng2_04F-06:-61,Eng2_03F-04:-80,Eng2_04F-05:-66,Eng2_03F-02:-69,5.0,1575156132
170.0,120.0,Eng2_04F-06:-61,Eng2_03F-04:-80,Eng2_04F-05:-66,Eng2_03F-02:-69,5.0,1575156134
170.0,150.0,Eng2_04F-06:-61,Eng2_03F-04:-80,Eng2_04F-05:-66,Eng2_03F-02:-69,5.0,1575156136
170.0,170.0,Eng2_04F-06:-61,Eng2_03F-04:-80,Eng2_04F-05:-66,Eng2_03F-02:-69,5.0,1575156138
170.0,180.0,Eng2_04F-06:-61,Eng2_03F-04:-80,Eng2_04F-05:-66,Eng2_03F-02:-69,5.0,1575156140
170.0,200.0,Eng2_04F-06:-61,Eng2_03F-04:-85,Eng2_04F-05:-66,Eng2_06F-02:-77,5.0,1575156142
200.0,200.0,Eng2_04F-06:-61,Eng2_03F-04:-85,Eng2_04F-05:-66,Eng2_06F-02:-77,5.0,1575156144
230.0,200.0,Eng2_04F-06:-61,Eng2_03F-05:-83,Eng2_03F-04:-85,Eng2_06F-02:-77,5.0,1575156146
260.0,200.0,Eng2_04F-06:-61,Eng2_03F-05:-83,Eng2_03F-04:-85,Eng2_06F-02:-77,5.0,1575156148
280.0,200.0,Eng2_04F-06:-61,Eng2_03F-05:-83,Eng2_06F-04:-77,Eng2_03F-04:-85,5.0,1575156150
310.0,200.0,Eng2_04F-06:-61,Eng2_03F-05:-83,Eng2_06F-04:-77,Eng2_03F-04:-85,5.0,1575156152
340.0,200.0,Eng2_04F-06:-61,Eng1_01F_A21:-87,Eng2_03F-05:-77,Eng2_06F-04:-77,5.0,1575156155
370.0,200.0,Eng2_04F-06:-61,Eng1_01F_A21:-87,Eng2_03F-05:-77,Eng2_06F-04:-77,5.0,1575156157
390.0,200.0,Eng2_04F-06:-61,Eng1_01F_A21:-87,Eng2_03F-05:-82,Eng2_06F-04:-77,5.0,1575156159
390.0,200.0,Eng2_04F-06:-61,Eng1_01F_A21:-87,Eng2_03F-05:-82,Eng2_06F-04:-77,5.0,1575156161
370.0,200.0,Eng2_04F-06:-61,Eng1_01F_A21:-87,Eng2_03F-05:-82,Eng2_06F-04:-77,5.0,1575156163
340.0,200.0,Eng2_04F-06:-61,Eng1_01F_A21:-87,Eng2_03F-05:-82,Eng2_06F-04:-77,5.0,1575156165
310.0,200.0,Eng2_04F-06:-61,Eng1_01F_A21:-87,Eng2_03F-05:-82,Eng2_06F-04:-77,5.0,1575156167
280.0,200.0,Eng2_04F-06:-61,Eng1_01F_A21:-87,Eng2_03F-05:-82,Eng2_06F-04:-77,5.0,1575156169
260.0,200.0,Eng2_04F-06:-61,Eng1_01F_A21:-87,Eng1_09F-02:-77,Eng2_03F-05:-88,5.0,1575156171
230.0,200.0,Eng2_04F-06:-61,Eng1_01F_A21:-87,Eng1_09F-02:-77,Eng2_03F-05:-88,5.0,1575156173
200.0,200.0,Eng2_04F-06:-61,Eng1_09F-02:-77,Eng2_03F-05:-78,Eng2_04F-05:-81,5.0,1575156175
170.0,200.0,Eng2_04F-06:-61,Eng1_09F-02:-77,Eng2_03F-05:-78,Eng2_04F-05:-81,5.0,1575156177
170.0,170.0,Eng2_04F-06:-61,Eng1_09F-02:-77,Eng2_03F-05:-78,Eng2_04F-05:-81,5.0,1575156179
150.0,170.0,Eng2_04F-06:-61,Eng1_09F-02:-77,Eng2_03F-05:-78,Eng2_04F-05:-81,5.0,1575156181
140.0,170.0,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-72,108-5F-05:-86,5.0,1575156183
140.0,150.0,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-72,108-5F-05:-86,5.0,1575156185
140.0,120.0,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-72,108-5F-05:-86,5.0,1575156187
140.0,100.0,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-72,108-5F-05:-86,5.0,1575156189
110.0,100.0,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-74,108-5F-05:-86,5.0,1575156191
90.0,100.0,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-74,108-5F-05:-86,5.0,1575156193
70.0,100.0,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-74,108-5F-05:-86,5.0,1575156195
40.0,100.0,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-74,108-5F-05:-86,5.0,1575156197
20.0,100.0,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-75,108-5F-05:-86,5.0,1575156199
40.0,100.0,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-73,108-5F-05:-86,5.0,1575156201
70.0,100.0,Eng2_04F-06:-61,Eng2_03F-04:-87,Eng2_04F-05:-73,108-5F-05:-84,5.0,1575156203
90.0,100.0,Eng2_04F-06:-61,Eng2_03F-04:-87,Eng2_04F-05:-73,108-5F-05:-84,5.0,1575156205
110.0,100.0,Eng2_04F-06:-61,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5.0,1575156207
140.0,100.0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5.0,1575156209
140.0,120.0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5.0,1575156211
140.0,150.0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5.0,1575156213
140.0,170.0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5.0,1575156215
140.0,200.0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5.0,1575156217
110.0,200.0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5.0,1575156219
80.0,200.0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5.0,1575156221
50.0,200.0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5.0,1575156223
20.0,200.0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5.0,1575156225
40.0,200.0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5.0,1575156227
70.0,200.0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5.0,1575156229
90.0,200.0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5.0,1575156231
110.0,200.0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5.0,1575156233
140.0,200.0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5.0,1575156235
140.0,180.0,Eng2_04F-06:-78,Test-Out-01:-87,Eng2_04F-05:-55,Nature_06F-01:-87,5.0,1575156237
140.0,170.0,Eng2_04F-06:-78,Test-Out-01:-87,Eng2_03F-04:-83,Eng2_04F-05:-73,5.0,1575156239
170.0,170.0,Eng2_04F-06:-78,Test-Out-01:-87,Eng2_03F-04:-83,Eng2_04F-05:-73,5.0,1575156241
170.0,150.0,Eng2_04F-06:-78,Test-Out-01:-87,Eng2_03F-04:-83,Eng2_04F-05:-78,5.0,1575156243
170.0,120.0,Eng2_04F-06:-78,Test-Out-01:-87,Eng2_03F-04:-83,Eng2_04F-05:-78,5.0,1575156245
170.0,100.0,Eng2_04F-06:-78,Test-Out-01:-87,Eng2_03F-04:-83,Eng2_04F-05:-63,5.0,1575156247
200.0,100.0,Eng2_04F-06:-78,Test-Out-01:-87,Eng2_03F-04:-83,Eng2_04F-05:-63,5.0,1575156249
230.0,100.0,Eng2_04F-06:-78,Eng2_03F-04:-73,Eng2_04F-05:-63,Eng2_03F-02:-76,5.0,1575156251
260.0,100.0,Eng2_04F-06:-78,Eng2_03F-04:-73,Eng2_04F-05:-63,Eng2_03F-02:-76,5.0,1575156253
280.0,100.0,Eng2_04F-06:-78,Eng2_02F_A04:-86,Eng2_03F-04:-71,Eng2_04F-05:-65,5.0,1575156255
310.0,100.0,Eng2_04F-06:-78,Eng2_02F_A04:-86,Eng2_03F-04:-71,Eng2_04F-05:-65,5.0,1575156257
340.0,100.0,Eng2_04F-06:-78,Eng2_02F_A04:-74,Eng2_03F-04:-56,Eng2_04F-05:-50,5.0,1575156259
370.0,100.0,Eng2_04F-06:-78,Eng2_02F_A04:-73,Eng2_06F-04:-86,Eng2_03F-04:-62,5.0,1575156261
390.0,100.0,Eng2_04F-06:-78,Eng2_02F_A04:-78,Eng2_06F-04:-79,Eng2_03F-04:-64,5.0,1575156263
390.0,130.0,Eng2_04F-06:-78,Eng2_02F_A04:-78,Eng2_06F-04:-79,Eng2_03F-04:-64,5.0,1575156265
390.0,160.0,Eng2_04F-06:-78,Eng2_02F_A04:-80,Eng2_06F-04:-82,Eng2_03F-04:-73,5.0,1575156267
390.0,200.0,Eng2_04F-06:-78,Eng2_02F_A04:-80,Eng2_06F-04:-82,Eng2_03F-04:-73,5.0,1575156269
370.0,200.0,Eng2_04F-06:-78,Eng2_02F_A04:-80,Eng2_06F-04:-82,Eng2_03F-04:-81,5.0,1575156271
340.0,200.0,Eng2_04F-06:-78,Eng2_02F_A04:-80,Eng2_06F-04:-82,Eng2_03F-04:-81,5.0,1575156273
320.0,200.0,Eng2_04F-06:-78,Eng2_02F_A04:-80,Eng2_03F-05:-87,Eng2_06F-04:-82,5.0,1575156275
300.0,200.0,Eng2_04F-06:-78,Eng2_02F_A04:-80,Eng2_03F-05:-87,Eng2_06F-04:-82,5.0,1575156277
270.0,200.0,Eng2_04F-06:-78,Eng2_02F_A04:-80,Eng2_03F-05:-88,Eng2_06F-04:-82,5.0,1575156279
250.0,200.0,Eng2_04F-06:-78,Eng2_02F_A04:-80,Eng2_03F-05:-88,Eng2_06F-04:-82,5.0,1575156281
220.0,200.0,Eng2_04F-06:-78,Eng2_03F-05:-88,Eng2_03F-04:-81,Eng2_03F-02:-84,5.0,1575156283
