x,y,AP1:RSSI,AP2:RSSI,AP3:RSSI,AP4:RSSI,Capabilities,epochTime
0,0,Eng2_04F-06:-77,Eng2_02F_A03:-86,Eng2_03F-08:-84,Eng2_06F-06:-77,5,1575157458
0,0,Eng2_04F-06:-77,Eng2_02F_A03:-86,Eng2_03F-08:-85,Eng2_06F-06:-70,5,1575157460
0,0,Eng2_04F-06:-77,Eng2_02F_A03:-86,Eng2_03F-08:-85,Eng2_06F-06:-70,5,1575157462
0,0,Eng2_04F-06:-77,Eng2_02F_A03:-86,Eng2_03F-08:-85,Eng2_06F-06:-76,5,1575157464
0,0,Eng2_04F-06:-77,Eng2_02F_A03:-86,Eng2_03F-08:-85,Eng2_06F-06:-76,5,1575157466
0,0,Eng2_04F-06:-77,Eng2_02F_A03:-86,Eng2_03F-08:-85,Eng2_06F-06:-76,5,1575157468
1721,607,Eng2_04F-06:-80,Eng2_02F_A03:-86,Eng2_03F-08:-85,Eng2_06F-06:-76,5,1575157470
0,0,Eng2_04F-06:-80,Eng2_02F_A03:-84,Eng2_03F-08:-85,Eng2_06F-06:-76,5,1575157472
0,0,Eng2_04F-06:-80,Eng2_02F_A03:-84,Eng2_03F-08:-85,Eng2_06F-06:-76,5,1575157474
0,0,Eng2_04F-06:-80,Eng2_02F_A03:-84,Eng2_03F-08:-85,Eng2_06F-06:-76,5,1575157476
0,0,Eng2_04F-06:-80,Eng2_02F_A03:-84,Eng1_01F_A21:-85,Eng2_03F-08:-85,5,1575157478
0,0,Eng2_04F-06:-80,Eng2_02F_A03:-84,Eng1_01F_A21:-85,Eng2_03F-08:-85,5,1575157480
0,0,Eng2_04F-06:-80,Eng2_02F_A03:-84,Eng1_01F_A21:-85,Eng2_02F_A04:-85,5,1575157482
1212,607,Eng2_04F-06:-80,Eng2_02F_A03:-84,Eng1_01F_A21:-85,Eng2_02F_A04:-85,5,1575157484
0,0,Eng2_04F-06:-80,Eng2_02F_A03:-84,Eng1_01F_A21:-85,Eng2_02F_A04:-85,5,1575157486
0,0,Eng2_04F-06:-80,Eng2_02F_A03:-84,Eng1_01F_A21:-85,Eng2_02F_A04:-85,5,1575157488
0,0,Eng2_04F-06:-80,Eng1_01F_A21:-85,Eng2_02F_A04:-85,Eng2_03F-05:-73,5,1575157490
0,0,Eng2_04F-06:-80,Eng1_01F_A21:-85,Eng2_02F_A04:-85,Eng2_03F-05:-73,5,1575157492
0,0,Eng2_04F-06:-80,Eng1_01F_A21:-85,Eng2_02F_A04:-85,Eng2_03F-05:-73,5,1575157494
0,0,Eng2_04F-06:-80,Eng1_01F_A21:-85,Eng2_02F_A04:-85,Eng2_03F-05:-73,5,1575157496
0,0,Eng2_04F-06:-80,Eng2_02F_A04:-85,Eng2_03F-05:-73,Eng2_03F-04:-83,5,1575157498
533,607,Eng2_04F-06:-80,Eng2_02F_A04:-85,Eng2_03F-05:-73,Eng2_03F-04:-83,5,1575157500
533,520,Eng2_04F-06:-80,Eng2_02F_A04:-85,Eng2_03F-05:-73,Eng2_03F-04:-83,5,1575157502
0,0,Eng2_04F-06:-80,Eng2_02F_A04:-85,Eng2_03F-05:-73,Eng2_03F-04:-83,5,1575157504
420,520,Eng2_04F-06:-80,Eng2_02F_A04:-85,Eng2_03F-05:-73,Eng2_03F-04:-83,5,1575157506
0,0,Eng2_04F-06:-80,Eng2_02F_A04:-85,Eng2_03F-05:-73,Eng2_03F-04:-83,5,1575157508
0,0,Eng2_04F-06:-80,Eng2_03F-05:-73,Eng2_03F-04:-82,108-5F-05:-90,5,1575157510
420,303,Eng2_04F-06:-80,Eng2_03F-05:-73,Eng2_03F-04:-82,Eng2_04F-05:-79,5,1575157512
0,0,Eng2_04F-06:-80,Eng2_03F-05:-73,Eng2_03F-04:-82,Eng2_04F-05:-79,5,1575157514
0,0,Eng2_04F-06:-80,Eng2_03F-05:-73,Eng2_03F-04:-82,Eng2_04F-05:-79,5,1575157516
0,0,Eng2_04F-06:-80,Eng2_03F-05:-73,Eng2_03F-04:-82,Eng2_04F-05:-79,5,1575157518
0,0,Eng2_04F-06:-80,Eng2_03F-04:-82,Eng2_04F-05:-81,108-5F-05:-90,5,1575157520
63,303,Eng2_04F-06:-80,Eng2_03F-04:-76,Eng2_04F-05:-83,108-5F-05:-90,5,1575157522
0,0,Eng2_04F-06:-80,Eng2_03F-04:-76,Eng2_04F-05:-83,108-5F-05:-90,5,1575157524
0,0,Eng2_04F-06:-80,Eng2_03F-04:-76,Eng2_04F-05:-83,108-5F-05:-90,5,1575157526
0,0,Eng2_04F-06:-80,Eng2_03F-04:-76,Eng2_04F-05:-78,108-5F-05:-90,5,1575157528
