spatialstrmClients,Hostname,Capabilities,Device Type,NeighborMac,ChannelwidthAp,Channel,Username,MacAddress,RSSI,CCXV,Status,ChannelWidth,maxAprate,AP Mac Address,ConnRate,ConnScore,volume,Heard By,AP Name,SpatialStream,ChannelwidthClient,SSID,spatialstrmAp,maxClientrate,SNR,epochTime
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'38:20:56:7e:1e:08,38:20:56:80:27:48,80:e8:6f:d6:43:b8'",b'40',b'60',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-66',b'1',b'61',b'40',b'400',b'80:e8:6f:d8:15:08',b'180',b'45',b'224758',"b'Eng2_02F_A03(-77 dBm),Eng2_02F_A04(-74 dBm),Eng2_03F-05(-70 dBm)'",b'Eng2_04F-04',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272109.0385249
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'38:20:56:7e:1e:08,38:20:56:80:27:48,80:e8:6f:d6:43:b8'",b'40',b'60',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-66',b'1',b'63',b'40',b'400',b'80:e8:6f:d8:15:08',b'180',b'45',b'224758',"b'Eng2_02F_A03(-77 dBm),Eng2_02F_A04(-74 dBm),Eng2_03F-05(-70 dBm)'",b'Eng2_04F-04',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272111.0520341
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'38:20:56:7e:1e:08,38:20:56:80:27:48,80:e8:6f:d6:43:b8'",b'40',b'60',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-66',b'1',b'65',b'40',b'400',b'80:e8:6f:d8:15:08',b'180',b'45',b'224758',"b'Eng2_02F_A03(-77 dBm),Eng2_02F_A04(-74 dBm),Eng2_03F-05(-70 dBm)'",b'Eng2_04F-04',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272113.0617976
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'38:20:56:7e:1e:08,38:20:56:80:27:48,80:e8:6f:d6:43:b8'",b'40',b'60',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-66',b'1',b'67',b'40',b'400',b'80:e8:6f:d8:15:08',b'180',b'45',b'224758',"b'Eng2_02F_A03(-77 dBm),Eng2_02F_A04(-74 dBm),Eng2_03F-05(-70 dBm)'",b'Eng2_04F-04',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272115.074722
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'38:20:56:7e:1e:08,38:20:56:80:27:48,80:e8:6f:d6:43:b8'",b'40',b'60',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-49',b'1',b'69',b'40',b'400',b'80:e8:6f:d8:15:08',b'180',b'45',b'255523',"b'Eng2_02F_A03(-77 dBm),Eng2_02F_A04(-74 dBm),Eng2_03F-05(-70 dBm)'",b'Eng2_04F-04',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'47',1575272117.0995562
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'38:20:56:80:27:48,80:e8:6f:d6:43:b8,80:e8:6f:d6:43:e0'",b'40',b'60',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-49',b'1',b'71',b'40',b'400',b'80:e8:6f:d8:15:08',b'180',b'45',b'255523',"b'Eng2_02F_A04(-74 dBm),Eng2_03F-05(-70 dBm),Eng2_03F-04(-72 dBm)'",b'Eng2_04F-04',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'47',1575272119.1229367
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'38:20:56:80:27:48,80:e8:6f:d6:43:b8,80:e8:6f:d6:43:e0'",b'40',b'60',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-49',b'1',b'73',b'40',b'400',b'80:e8:6f:d8:15:08',b'180',b'45',b'255523',"b'Eng2_02F_A04(-74 dBm),Eng2_03F-05(-70 dBm),Eng2_03F-04(-72 dBm)'",b'Eng2_04F-04',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'47',1575272121.1419585
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'38:20:56:80:27:48,80:e8:6f:d6:43:b8,80:e8:6f:d6:43:e0'",b'40',b'60',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-49',b'1',b'75',b'40',b'400',b'80:e8:6f:d8:15:08',b'180',b'45',b'255523',"b'Eng2_02F_A04(-74 dBm),Eng2_03F-05(-70 dBm),Eng2_03F-04(-72 dBm)'",b'Eng2_04F-04',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'47',1575272123.1593096
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'38:20:56:80:27:48,80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00'",b'40',b'60',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-49',b'1',b'77',b'40',b'400',b'80:e8:6f:d8:15:08',b'180',b'45',b'255523',"b'Eng2_02F_A04(-74 dBm),Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm)'",b'Eng2_04F-04',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'47',1575272125.1748884
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'38:20:56:80:27:48,80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00'",b'40',b'60',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-49',b'1',b'79',b'40',b'400',b'80:e8:6f:d8:15:08',b'180',b'45',b'255523',"b'Eng2_02F_A04(-74 dBm),Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm)'",b'Eng2_04F-04',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'47',1575272127.1914842
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'38:20:56:80:27:48,80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00'",b'40',b'60',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-49',b'1',b'81',b'40',b'400',b'80:e8:6f:d8:15:08',b'180',b'45',b'255523',"b'Eng2_02F_A04(-74 dBm),Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm)'",b'Eng2_04F-04',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'47',1575272129.205254
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'38:20:56:80:27:48,80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00'",b'40',b'60',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-49',b'1',b'83',b'40',b'400',b'80:e8:6f:d8:15:08',b'180',b'45',b'255523',"b'Eng2_02F_A04(-74 dBm),Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm)'",b'Eng2_04F-04',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'47',1575272131.218725
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'60',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-49',b'1',b'85',b'40',b'400',b'80:e8:6f:d8:15:08',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-04',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'47',1575272133.2328374
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'60',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-49',b'1',b'88',b'40',b'400',b'80:e8:6f:d8:15:08',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-04',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'47',1575272135.2467167
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'60',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-49',b'1',b'90',b'40',b'400',b'80:e8:6f:d8:15:08',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-04',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'47',1575272137.2601042
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'2',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272139.2834685
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'4',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272141.2981834
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'6',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272143.3179
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'8',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272145.338731
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'10',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272147.3557842
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'12',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272149.367233
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'14',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272151.3810956
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'16',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272153.398407
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'18',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272155.4121423
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'20',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272157.4372075
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'22',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272159.4546602
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'24',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272161.4909158
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'26',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272163.5071387
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'28',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272165.525945
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'30',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272167.5384495
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'32',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272169.5608716
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'34',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272171.575165
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'36',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-72 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272173.5988944
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'38',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-89 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272175.614631
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'40',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-89 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272177.6315842
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'42',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-89 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272179.643871
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'44',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-89 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272181.6604624
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'46',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-89 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272183.6720428
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'48',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-89 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272185.6867719
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'50',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-89 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272187.7052925
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'52',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-89 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272189.7188034
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'54',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-89 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272191.732685
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'56',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-89 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272193.753397
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'58',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-89 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272195.7691414
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'60',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-89 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272197.8094487
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'62',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-89 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272199.8327117
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:44:00,80:e8:6f:d6:48:08'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'64',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-89 dBm),Eng2_04F-05(-69 dBm),Eng2_03F-02(-78 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272201.8529859
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:48:08,80:e8:6f:d6:48:b0'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'66',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-89 dBm),Eng2_03F-02(-78 dBm),Eng2_04F-01(-75 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272203.8826108
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:48:08,80:e8:6f:d6:48:b0'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'68',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-89 dBm),Eng2_03F-02(-78 dBm),Eng2_04F-01(-75 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272205.9015303
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'80:e8:6f:d6:43:e0,80:e8:6f:d6:48:08,80:e8:6f:d6:48:b0'",b'40',b'104',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-65',b'1',b'70',b'40',b'400',b'80:e8:6f:d6:48:f0',b'180',b'45',b'255523',"b'Eng2_03F-04(-67 dBm),Eng2_03F-02(-78 dBm),Eng2_04F-01(-75 dBm)'",b'Eng2_04F-02',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575272207.9161339
