253.5,227.0,1565820113
436.5,360.5,1565820252
375.0,348.0,1565820325
475.0,352.5,1565820395
506.0,350.0,1565820425
1069.0,358.0,1565820563
1095.5,365.5,1565899292
976.5,366.5,1565899319
1065.5,364.0,1565901919
979.0,361.5,1565901924
803.5,354.5,1565901932
721.0,334.0,1565901936
670.2539,325.50793,1565901938
688.2539,338.00793,1565901938
519.2539,356.00793,1565901947
367.7539,368.50793,1565901951
320.7539,349.00793,1565901957
1259.7539,677.50793,1565901958
302.7539,257.50793,1565901961
327.2539,291.00793,1565901964
304.2539,253.50793,1565901965
1195.7539,686.00793,1565901970
320.7539,351.50793,1565901970
1245.7539,695.00793,1565901971
1242.9304,694.50793,1565901971
688.9304,343.50793,1565901987
980.255,363.50793,1565902001
